"t","id","name","active","x","y","z","v","distance","location","terrain type","last_goal_started"
"s","","","","m","m","m","m/s","m","","",""
34.000000,15,"00016",1,2.561620,0.205865,0.010000,0.707572,11.640250,"Room08","level",1
34.000000,16,"00017",1,-2.573649,-1.341696,0.010000,0.000000,6.701517,"Room08","level",1
34.000000,17,"00018",1,-2.296053,1.023277,0.010000,0.300085,5.328001,"Room08","level",1
34.000000,18,"00019",1,-0.470857,0.259939,0.010000,1.008318,8.950990,"Room08","level",1
34.000000,19,"00020",1,-1.569756,-3.702945,0.010000,0.123269,9.456354,"Room08","level",1
34.000000,20,"00021",1,-1.696786,3.101314,0.010000,0.000000,9.897952,"Room08","level",1
34.000000,21,"00022",1,-2.962138,-2.282280,0.010000,0.000000,5.958149,"Room08","level",1
34.000000,22,"00023",1,-1.656430,-1.395707,0.010000,0.000000,8.444373,"Room08","level",1
34.000000,23,"00024",1,1.879137,-0.213245,0.010000,0.845103,9.541240,"Room08","level",1
34.000000,24,"00025",1,-2.793427,1.290479,0.010000,0.190960,5.606525,"Room08","level",1
34.000000,25,"00026",1,-5.801145,-0.959724,0.010000,0.000000,9.122170,"Room08","level",1
34.000000,27,"00028",1,-2.675362,2.688954,0.010000,0.000000,8.375965,"Room08","level",1
34.000000,28,"00029",1,-1.601014,-2.458432,0.010000,0.355944,8.988430,"Room08","level",1
34.000000,29,"00030",1,-3.752811,-1.659129,0.010000,0.000000,5.643401,"Room08","level",1
34.000000,30,"00031",1,-2.579380,-4.209879,0.010000,0.106046,10.507895,"Room08","level",1
34.000000,31,"00032",1,-3.208917,0.503728,0.010000,0.000000,6.332713,"Room08","level",1
34.000000,32,"00033",1,-5.685145,-1.688878,0.010000,0.081818,6.912111,"Room08","level",1
34.000000,33,"00034",1,8.215234,-0.532208,0.010000,1.177573,16.942501,"Room08","level",1
34.000000,34,"00035",1,-4.094933,-0.021745,0.010000,0.000000,5.714683,"Room08","level",1
34.000000,35,"00036",1,-4.647789,1.984233,0.010000,0.000000,6.853069,"Room08","level",1
34.000000,36,"00037",1,-4.724387,2.507771,0.010000,0.000000,5.833892,"Room08","level",1
34.000000,37,"00038",1,-2.732751,0.724454,0.010000,0.000000,5.444196,"Room08","level",1
34.000000,39,"00040",1,-4.366914,3.709208,0.010000,0.095228,9.569876,"Room08","level",1
34.000000,40,"00041",1,-2.980485,-2.968726,0.010000,0.000000,7.021972,"Room08","level",1
34.000000,41,"00042",1,-5.622262,0.173883,0.010000,0.205882,7.952014,"Room08","level",1
34.000000,42,"00043",1,-1.626580,-1.911879,0.010000,0.161421,8.196699,"Room08","level",1
34.000000,43,"00044",1,-2.055325,-3.512201,0.010000,0.190909,9.563423,"Room08","level",1
34.000000,44,"00045",1,-3.937551,3.377346,0.010000,0.000000,7.791284,"Room08","level",1
34.000000,45,"00046",1,9.722426,-0.591747,0.010000,1.177062,18.424279,"Room08","level",1
34.000000,46,"00047",1,-2.439715,-3.138921,0.010000,0.000000,7.292990,"Room08","level",1
34.000000,47,"00048",1,-3.115203,-1.303146,0.010000,0.000000,5.908454,"Room08","level",1
34.000000,48,"00049",1,-2.324447,3.348678,0.010000,0.000000,7.504641,"Room08","level",1
34.000000,49,"00050",1,10.620706,0.297340,0.010000,1.200000,19.087821,"Room08","level",1
34.000000,50,"00051",1,-3.194305,2.657066,0.010000,0.000000,7.145823,"Room08","level",1
34.000000,51,"00052",1,-2.494080,4.124551,0.010000,0.081818,10.166978,"Room08","level",1
34.000000,52,"00053",1,-3.247918,-3.964852,0.010000,0.301607,10.768510,"Room08","level",1
34.000000,53,"00054",1,-5.144365,1.125072,0.010000,0.000000,6.450558,"Room08","level",1
34.000000,54,"00055",1,-1.936110,0.564722,0.010000,0.310166,6.197648,"Room08","level",1
34.000000,55,"00056",1,-4.083348,-0.993444,0.010000,0.000000,5.692300,"Room08","level",1
34.000000,56,"00057",1,-3.329810,1.161709,0.010000,0.081818,5.889190,"Room08","level",1
34.000000,57,"00058",1,-3.431275,-2.082492,0.010000,0.000000,5.916479,"Room08","level",1
34.000000,58,"00059",1,-1.668996,1.032880,0.010000,0.081818,6.745611,"Room08","level",1
34.000000,59,"00060",1,-1.567522,3.627127,0.010000,0.081818,9.174885,"Room08","level",1
34.000000,60,"00061",0,13.665299,0.178487,0.010000,0.665256,21.919606,"","level",1
34.000000,61,"00062",1,4.849323,-0.818688,0.010000,1.200000,12.885887,"Room08","level",1
34.000000,62,"00063",1,-4.736697,1.456080,0.010000,0.000000,5.791640,"Room08","level",1
34.000000,63,"00064",1,-2.823998,0.122942,0.010000,0.000000,5.968116,"Room08","level",1
34.000000,65,"00066",1,-1.243999,-0.341716,0.010000,0.777163,8.604159,"Room08","level",1
34.000000,66,"00067",1,-4.262478,1.233654,0.010000,0.000000,5.704668,"Room08","level",1
34.000000,67,"00068",1,-4.548912,3.095773,0.010000,0.019916,7.667976,"Room08","level",1
34.000000,68,"00069",1,3.475422,0.284282,0.010000,0.557420,13.696570,"Room08","level",1
34.000000,69,"00070",1,-4.668138,0.912206,0.010000,0.000000,5.291639,"Room08","level",1
34.000000,70,"00071",1,-1.565737,1.605257,0.010000,0.000000,9.158988,"Room08","level",1
34.000000,71,"00072",1,-2.808692,-0.859670,0.010000,0.000000,6.161068,"Room08","level",1
34.000000,72,"00073",1,-3.536903,2.203757,0.010000,0.000000,6.169519,"Room08","level",1
34.000000,73,"00074",1,-2.198365,2.315374,0.010000,0.000000,7.212752,"Room08","level",1
34.000000,74,"00075",1,-2.017418,-2.837726,0.010000,0.081818,7.946894,"Room08","level",1
34.000000,75,"00076",1,-2.098607,1.545829,0.010000,0.000000,8.114654,"Room08","level",1
34.000000,76,"00077",1,-1.989960,-4.074405,0.010000,0.091314,9.873894,"Room08","level",1
34.000000,77,"00078",1,-3.002558,2.190380,0.010000,0.000000,7.266946,"Room08","level",1
34.000000,78,"00079",1,-2.100384,-1.125842,0.010000,0.000000,6.764621,"Room08","level",1
34.000000,79,"00080",1,-3.612698,3.920588,0.010000,0.047669,11.012352,"Room08","level",1
34.000000,81,"00082",1,-4.041593,2.265180,0.010000,0.000000,5.772132,"Room08","level",1
34.000000,82,"00083",1,-3.591621,-1.086438,0.010000,0.000000,5.785307,"Room08","level",1
34.000000,83,"00084",1,4.038412,-0.011042,0.010000,1.174674,12.286811,"Room08","level",1
34.000000,84,"00085",1,-3.326282,-0.051041,0.010000,0.000000,6.011167,"Room08","level",1
34.000000,85,"00086",1,-5.244811,1.653495,0.010000,0.136364,7.213505,"Room08","level",1
34.000000,87,"00088",1,7.158777,0.254838,0.010000,1.200000,15.852398,"Room08","level",1
34.000000,88,"00089",1,1.121063,0.241471,0.010000,0.912282,10.140896,"Room08","level",1
34.000000,89,"00090",1,13.269061,0.630520,0.010000,0.626738,23.062460,"Room08","level",1
34.000000,90,"00091",1,-4.712441,-1.221903,0.010000,0.000000,5.689859,"Room08","level",1
34.000000,91,"00092",1,11.639039,-0.572253,0.010000,0.961818,20.092876,"Room08","level",1
34.000000,92,"00093",1,-2.049660,3.834734,0.010000,0.000000,8.966000,"Room08","level",1
34.000000,93,"00094",1,-5.243228,2.152156,0.010000,0.081818,8.400718,"Room08","level",1
34.000000,95,"00096",1,-4.188163,0.525375,0.010000,0.000000,6.121899,"Room08","level",1
34.000000,96,"00097",1,-2.164403,2.849449,0.010000,0.000000,6.629880,"Room08","level",1
34.000000,97,"00098",1,12.754482,-0.032207,0.010000,0.824610,21.575328,"Room08","level",1
34.000000,98,"00099",1,-5.276758,-1.052350,0.010000,0.000000,6.087517,"Room08","level",1
34.000000,99,"00100",1,-2.725505,-3.617886,0.010000,0.365895,9.938226,"Room08","level",1
34.000000,101,"00102",1,-1.287258,0.357065,0.010000,0.775537,10.317852,"Room08","level",1
34.000000,102,"00103",1,-1.576694,-3.106795,0.010000,0.169269,8.637130,"Room08","level",1
34.000000,103,"00104",1,-2.902057,-0.360519,0.010000,0.000000,6.243801,"Room08","level",1
34.000000,104,"00105",1,-5.026754,-0.575583,0.010000,0.000000,7.512984,"Room08","level",1
34.000000,105,"00106",1,-5.294198,0.622114,0.010000,0.000000,6.112067,"Room08","level",1
34.000000,106,"00107",1,-4.244007,-1.493886,0.010000,0.000000,5.004054,"Room08","level",1
34.000000,107,"00108",1,-2.159495,-1.679644,0.010000,0.000000,7.907889,"Room08","level",1
34.000000,108,"00109",1,-3.158318,1.691168,0.010000,0.000000,6.552668,"Room08","level",1
34.000000,109,"00110",1,-5.546628,-0.427430,0.010000,0.000000,9.037630,"Room08","level",1
34.000000,110,"00111",1,-4.938122,-2.932512,0.010000,0.391823,5.865625,"Room08","level",1
34.000000,111,"00112",1,3.106923,-0.210171,0.010000,0.486500,11.768806,"Room08","level",1
34.000000,112,"00113",1,-5.673211,1.068151,0.010000,0.293421,9.558153,"Room08","level",1
34.000000,113,"00114",1,-2.131683,-2.205010,0.010000,0.000000,7.589590,"Room08","level",1
34.000000,114,"00115",1,-3.791658,-3.270425,0.010000,0.029875,6.161715,"Room08","level",1
34.000000,115,"00116",1,-2.315185,0.162755,0.010000,0.190909,5.919141,"Room08","level",1
34.000000,116,"00117",1,-3.603045,2.965687,0.010000,0.000000,7.286684,"Room08","level",1
34.000000,117,"00118",1,-2.548475,1.819208,0.010000,0.000000,6.361822,"Room08","level",1
34.000000,118,"00119",1,-4.086137,-3.742169,0.010000,0.150769,8.568817,"Room08","level",1
34.000000,119,"00120",1,-3.366511,-2.630562,0.010000,0.000000,6.321986,"Room08","level",1
34.000000,120,"00121",1,-3.709985,0.344961,0.010000,0.000000,5.655433,"Room08","level",1
34.000000,121,"00122",1,-4.485374,-2.417688,0.010000,0.000000,6.203393,"Room08","level",1
34.000000,122,"00123",1,-3.327017,3.432023,0.010000,0.000000,8.424511,"Room08","level",1
34.000000,123,"00124",1,-4.044960,-2.112281,0.010000,0.000000,5.982938,"Room08","level",1
34.000000,124,"00125",1,-2.231983,-0.591578,0.010000,0.191476,6.050982,"Room08","level",1
34.000000,126,"00127",1,-2.504841,-2.551262,0.010000,0.000000,6.935386,"Room08","level",1
34.000000,128,"00129",1,-4.390258,-2.937984,0.010000,0.000000,6.961364,"Room08","level",1
34.000000,129,"00130",1,-3.816936,0.955785,0.010000,0.000000,5.202947,"Room08","level",1
34.000000,130,"00131",1,-4.533155,-0.721060,0.010000,0.000000,5.961789,"Room08","level",1
34.000000,131,"00132",1,-5.013344,-2.193682,0.010000,0.000000,5.754369,"Room08","level",1
34.000000,133,"00134",1,13.088749,-0.918722,0.010000,0.965259,21.582877,"Room08","level",1
34.000000,134,"00135",1,-2.836085,3.454724,0.010000,0.000000,7.288506,"Room08","level",1
34.000000,135,"00136",1,-5.087129,0.000239,0.010000,0.000000,5.846654,"Room08","level",1
34.000000,137,"00138",1,9.014226,0.393819,0.010000,1.200000,19.926581,"Room08","level",1
34.000000,138,"00139",1,-3.295486,-3.374033,0.010000,0.160394,6.795056,"Room08","level",1
34.000000,139,"00140",1,-4.568854,-0.199189,0.010000,0.000000,5.894064,"Room08","level",1
34.000000,140,"00141",1,-1.720018,2.088883,0.010000,0.000000,9.484351,"Room08","level",1
34.000000,141,"00142",1,5.625782,0.194230,0.010000,1.200000,14.341567,"Room08","level",1
34.000000,142,"00143",1,-5.404678,-2.501187,0.010000,0.081818,7.973063,"Room08","level",1
34.000000,143,"00144",1,-1.867396,-0.154227,0.010000,0.427585,6.810441,"Room08","level",1
34.000000,144,"00145",1,-4.190566,1.762731,0.010000,0.000000,5.678804,"Room08","level",1
34.000000,147,"00148",1,-3.684497,1.575264,0.010000,0.000000,5.814705,"Room08","level",1
34.000000,148,"00149",1,-4.110095,2.788925,0.010000,0.000000,6.427801,"Room08","level",1
34.000000,149,"00150",1,-5.134525,2.875167,0.010000,0.237883,8.496227,"Room08","level",1
35.000000,0,"00001",1,-4.653466,-1.822701,0.010000,0.000000,5.843895,"Room08","level",1
35.000000,1,"00002",1,-3.896175,-2.690761,0.010000,0.000000,6.024870,"Room08","level",1
35.000000,2,"00003",1,-4.716008,0.385241,0.010000,0.000000,5.828412,"Room08","level",1
35.000000,3,"00004",1,-2.662366,-1.825117,0.010000,0.376935,6.503177,"Room08","level",1
35.000000,4,"00005",1,-3.782396,-0.503661,0.010000,0.178059,6.041576,"Room08","level",1
35.000000,5,"00006",1,-5.201472,-1.579658,0.010000,0.000000,6.447577,"Room08","level",1
35.000000,6,"00007",1,-3.057438,3.943387,0.010000,0.081818,10.290980,"Room08","level",1
35.000000,7,"00008",1,1.312429,-0.344384,0.010000,0.933993,11.424107,"Room08","level",1
35.000000,8,"00009",1,-1.674845,-0.504965,0.010000,0.235798,8.273976,"Room08","level",1
35.000000,9,"00010",1,-3.277265,-0.602627,0.010000,0.000000,6.033555,"Room08","level",1
35.000000,13,"00014",1,-1.564982,2.597981,0.010000,0.081818,8.878223,"Room08","level",1
35.000000,15,"00016",1,3.213271,0.212894,0.010000,0.548254,12.295899,"Room08","level",1
35.000000,16,"00017",1,-2.520300,-1.292669,0.010000,0.000000,6.775812,"Room08","level",1
35.000000,17,"00018",1,-2.070752,0.787208,0.010000,0.000000,5.669605,"Room08","level",1
35.000000,18,"00019",1,0.526637,0.256088,0.010000,0.989083,9.948491,"Room08","level",1
35.000000,19,"00020",1,-1.565808,-3.652532,0.010000,0.000000,9.514437,"Room08","level",1
35.000000,20,"00021",1,-1.696786,3.101314,0.010000,0.000000,9.897952,"Room08","level",1
35.000000,21,"00022",1,-2.952186,-2.265988,0.010000,0.190909,5.977240,"Room08","level",1
35.000000,22,"00023",1,-1.599024,-1.145929,0.010000,0.495284,8.741650,"Room08","level",1
35.000000,23,"00024",1,2.654543,-0.203049,0.010000,0.704581,10.318373,"Room08","level",1
35.000000,24,"00025",1,-2.565286,1.184094,0.010000,0.016364,5.860693,"Room08","level",1
35.000000,25,"00026",1,-5.797019,-1.045329,0.010000,0.081818,9.217781,"Room08","level",1
35.000000,27,"00028",1,-2.675362,2.688954,0.010000,0.000000,8.375965,"Room08","level",1
35.000000,28,"00029",1,-1.572514,-2.413273,0.010000,0.137358,9.061183,"Room08","level",1
35.000000,29,"00030",1,-3.752811,-1.659129,0.010000,0.000000,5.643401,"Room08","level",1
35.000000,30,"00031",1,-2.534517,-4.040877,0.010000,0.000000,10.704556,"Room08","level",1
35.000000,31,"00032",1,-3.065722,0.422271,0.010000,0.313827,6.501152,"Room08","level",1
35.000000,32,"00033",1,-5.666785,-1.759494,0.010000,0.110277,7.025393,"Room08","level",1
35.000000,33,"00034",1,9.400982,-0.548239,0.010000,1.191741,18.132555,"Room08","level",1
35.000000,34,"00035",1,-4.065605,-0.055350,0.010000,0.217297,5.764832,"Room08","level",1
35.000000,35,"00036",1,-4.611343,1.965653,0.010000,0.000000,6.893978,"Room08","level",1
35.000000,36,"00037",1,-4.725155,2.507053,0.010000,0.041106,5.851391,"Room08","level",1
35.000000,37,"00038",1,-2.582900,0.677787,0.010000,0.000000,5.601953,"Room08","level",1
35.000000,39,"00040",1,-4.327751,3.756926,0.010000,0.207525,9.659611,"Room08","level",1
35.000000,40,"00041",1,-2.980485,-2.968726,0.010000,0.000000,7.021972,"Room08","level",1
35.000000,41,"00042",1,-5.596395,0.163229,0.010000,0.000000,8.036705,"Room08","level",1
35.000000,42,"00043",1,-1.566679,-1.842124,0.010000,0.259709,8.299483,"Room08","level",1
35.000000,43,"00044",1,-2.053711,-3.498661,0.010000,0.000000,9.577060,"Room08","level",1
35.000000,44,"00045",1,-3.937551,3.377346,0.010000,0.000000,7.791284,"Room08","level",1
35.000000,45,"00046",1,10.903256,-0.577818,0.010000,1.179342,19.609289,"Room08","level",1
35.000000,46,"00047",1,-2.396266,-3.109470,0.010000,0.000000,7.345921,"Room08","level",1
35.000000,47,"00048",1,-3.097399,-1.304724,0.010000,0.205882,5.936523,"Room08","level",1
35.000000,48,"00049",1,-2.324447,3.348678,0.010000,0.000000,7.504641,"Room08","level",1
35.000000,49,"00050",1,11.749431,0.295737,0.010000,0.840349,20.219070,"Room08","level",1
35.000000,50,"00051",1,-3.194305,2.657066,0.010000,0.000000,7.145823,"Room08","level",1
35.000000,51,"00052",1,-2.492414,4.148951,0.010000,0.081418,10.214872,"Room08","level",1
35.000000,52,"00053",1,-3.082383,-3.933347,0.010000,0.157162,11.043105,"Room08","level",1
35.000000,53,"00054",1,-5.144365,1.125072,0.010000,0.000000,6.450558,"Room08","level",1
35.000000,54,"00055",1,-1.529051,0.314534,0.010000,0.537399,6.681031,"Room08","level",1
35.000000,55,"00056",1,-4.064944,-0.961556,0.010000,0.180000,5.729118,"Room08","level",1
35.000000,56,"00057",1,-3.054428,0.984386,0.010000,0.179748,6.223038,"Room08","level",1
35.000000,57,"00058",1,-3.408569,-2.053898,0.010000,0.180000,5.953262,"Room08","level",1
35.000000,58,"00059",1,-1.572615,0.972100,0.010000,0.000000,6.890786,"Room08","level",1
35.000000,59,"00060",1,-1.565138,3.629275,0.010000,0.040953,9.209389,"Room08","level",1
35.000000,61,"00062",1,6.047300,-0.749035,0.010000,1.200000,14.085887,"Room08","level",1
35.000000,62,"00063",1,-4.650529,1.424416,0.010000,0.196658,5.883442,"Room08","level",1
35.000000,63,"00064",1,-2.591426,0.137773,0.010000,0.407303,6.211370,"Room08","level",1
35.000000,65,"00066",1,-0.274840,-0.341117,0.010000,0.992700,9.573318,"Room08","level",1
35.000000,66,"00067",1,-4.075347,1.132885,0.010000,0.388024,5.918670,"Room08","level",1
35.000000,67,"00068",1,-4.524085,3.139617,0.010000,0.081818,7.738236,"Room08","level",1
35.000000,68,"00069",1,4.080464,0.395014,0.010000,0.871884,14.390843,"Room08","level",1
35.000000,69,"00070",1,-4.668138,0.912206,0.010000,0.000000,5.291639,"Room08","level",1
35.000000,70,"00071",1,-1.565626,1.558244,0.010000,0.000000,9.208079,"Room08","level",1
35.000000,71,"00072",1,-2.801321,-0.856119,0.010000,0.000000,6.169250,"Room08","level",1
35.000000,72,"00073",1,-3.536883,2.195575,0.010000,0.000000,6.177701,"Room08","level",1
35.000000,73,"00074",1,-2.197708,2.311336,0.010000,0.081818,7.216843,"Room08","level",1
35.000000,74,"00075",1,-2.014688,-2.734718,0.010000,0.081818,8.050756,"Room08","level",1
35.000000,75,"00076",1,-2.097082,1.537790,0.010000,0.000000,8.122836,"Room08","level",1
35.000000,76,"00077",1,-1.977041,-4.041097,0.010000,0.210178,9.957845,"Room08","level",1
35.000000,77,"00078",1,-3.027407,2.042659,0.010000,0.163379,7.416757,"Room08","level",1
35.000000,78,"00079",1,-2.129112,-0.931531,0.010000,0.081818,6.969467,"Room08","level",1
35.000000,79,"00080",1,-3.637222,3.881554,0.010000,0.081418,11.144382,"Room08","level",1
35.000000,81,"00082",1,-4.039645,2.248933,0.010000,0.000000,5.788495,"Room08","level",1
35.000000,82,"00083",1,-3.588385,-1.078923,0.010000,0.000000,5.793489,"Room08","level",1
35.000000,83,"00084",1,5.215150,0.121935,0.010000,1.168416,13.479331,"Room08","level",1
35.000000,84,"00085",1,-3.318100,-0.051041,0.010000,0.000000,6.019349,"Room08","level",1
35.000000,85,"00086",1,-5.190185,1.633253,0.010000,0.190986,7.304489,"Room08","level",1
35.000000,87,"00088",1,8.358740,0.245374,0.010000,1.200000,17.052398,"Room08","level",1
35.000000,88,"00089",1,1.997150,0.222998,0.010000,0.811002,11.018116,"Room08","level",1
35.000000,89,"00090",1,13.525402,0.227801,0.010000,0.363320,23.552672,"Room08","level",1
35.000000,90,"00091",1,-4.712441,-1.221903,0.010000,0.000000,5.689859,"Room08","level",1
35.000000,91,"00092",1,12.343198,-1.088290,0.010000,0.376684,20.976239,"Room08","level",1
35.000000,92,"00093",1,-2.025263,3.867572,0.010000,0.000000,9.006910,"Room08","level",1
35.000000,93,"00094",1,-5.283060,2.118891,0.010000,0.121898,8.461176,"Room08","level",1
35.000000,95,"00096",1,-4.179997,0.524862,0.010000,0.000000,6.130081,"Room08","level",1
35.000000,96,"00097",1,-2.164403,2.849449,0.010000,0.000000,6.629880,"Room08","level",1
35.000000,97,"00098",1,13.132106,-0.103248,0.010000,0.068051,21.976324,"Room08","level",1
35.000000,98,"00099",1,-5.276758,-1.052350,0.010000,0.000000,6.087517,"Room08","level",1
35.000000,99,"00100",1,-2.706619,-3.535626,0.010000,0.000000,10.030474,"Room08","level",1
35.000000,101,"00102",1,-0.510236,0.349024,0.010000,0.798038,11.094915,"Room08","level",1
35.000000,102,"00103",1,-1.579827,-3.040645,0.010000,0.081818,8.733493,"Room08","level",1
35.000000,103,"00104",1,-2.834420,-0.349988,0.010000,0.000000,6.316557,"Room08","level",1
35.000000,104,"00105",1,-5.026754,-0.575583,0.010000,0.000000,7.512984,"Room08","level",1
35.000000,105,"00106",1,-5.294198,0.622114,0.010000,0.000000,6.112067,"Room08","level",1
35.000000,106,"00107",1,-4.242583,-1.490051,0.010000,0.081818,5.008145,"Room08","level",1
35.000000,107,"00108",1,-2.071840,-1.597624,0.010000,0.399151,8.029571,"Room08","level",1
35.000000,108,"00109",1,-3.001792,1.499241,0.010000,0.242795,6.806089,"Room08","level",1
35.000000,109,"00110",1,-5.550256,-0.476261,0.010000,0.081818,9.115760,"Room08","level",1
35.000000,110,"00111",1,-4.932787,-2.785907,0.010000,0.081418,6.095970,"Room08","level",1
35.000000,111,"00112",1,3.658831,-0.204543,0.010000,0.514384,12.378752,"Room08","level",1
35.000000,112,"00113",1,-5.679110,1.094070,0.010000,0.000000,9.618530,"Room08","level",1
35.000000,113,"00114",1,-2.117463,-2.163482,0.010000,0.324688,7.637439,"Room08","level",1
35.000000,114,"00115",1,-3.783612,-3.268943,0.010000,0.000000,6.169897,"Room08","level",1
35.000000,115,"00116",1,-2.032339,0.131930,0.010000,0.181634,6.209815,"Room08","level",1
35.000000,116,"00117",1,-3.603045,2.965687,0.010000,0.000000,7.286684,"Room08","level",1
35.000000,117,"00118",1,-2.548475,1.819208,0.010000,0.000000,6.361822,"Room08","level",1
35.000000,118,"00119",1,-4.042676,-3.693746,0.010000,0.180000,8.761778,"Room08","level",1
35.000000,119,"00120",1,-3.364175,-2.627203,0.010000,0.081818,6.326077,"Room08","level",1
35.000000,120,"00121",1,-3.677259,0.344695,0.010000,0.000000,5.688160,"Room08","level",1
35.000000,121,"00122",1,-4.485374,-2.417688,0.010000,0.000000,6.203393,"Room08","level",1
35.000000,122,"00123",1,-3.327017,3.432023,0.010000,0.000000,8.424511,"Room08","level",1
35.000000,123,"00124",1,-4.040902,-2.112798,0.010000,0.081818,5.987029,"Room08","level",1
35.000000,124,"00125",1,-2.188352,-0.408628,0.010000,0.000000,6.245016,"Room08","level",1
35.000000,126,"00127",1,-2.503574,-2.547372,0.010000,0.081818,6.939477,"Room08","level",1
35.000000,128,"00129",1,-4.401893,-2.949490,0.010000,0.000000,6.977728,"Room08","level",1
35.000000,129,"00130",1,-3.580680,0.870278,0.010000,0.304068,5.455523,"Room08","level",1
35.000000,130,"00131",1,-4.533155,-0.721060,0.010000,0.000000,5.961789,"Room08","level",1
35.000000,131,"00132",1,-5.013344,-2.193682,0.010000,0.000000,5.754369,"Room08","level",1
35.000000,133,"00134",1,13.429990,-0.640244,0.010000,0.056770,22.033385,"Room08","level",1
35.000000,134,"00135",1,-2.836085,3.454724,0.010000,0.000000,7.288506,"Room08","level",1
35.000000,135,"00136",1,-5.087129,0.000239,0.010000,0.000000,5.846654,"Room08","level",1
35.000000,137,"00138",1,10.207527,0.369585,0.010000,1.199226,21.122309,"Room08","level",1
35.000000,138,"00139",1,-3.284576,-3.375622,0.010000,0.000000,6.806081,"Room08","level",1
35.000000,139,"00140",1,-4.568854,-0.199189,0.010000,0.000000,5.894064,"Room08","level",1
35.000000,140,"00141",1,-1.710464,2.071833,0.010000,0.137358,9.507086,"Room08","level",1
35.000000,141,"00142",1,6.825782,0.194230,0.010000,1.200000,15.541567,"Room08","level",1
35.000000,142,"00143",1,-5.449979,-2.441025,0.010000,0.074801,8.088155,"Room08","level",1
35.000000,143,"00144",1,-1.127293,-0.168594,0.010000,0.865363,7.560229,"Room08","level",1
35.000000,144,"00145",1,-4.065109,1.668269,0.010000,0.330630,5.841705,"Room08","level",1
35.000000,147,"00148",1,-3.546572,1.476208,0.010000,0.081818,5.985878,"Room08","level",1
35.000000,148,"00149",1,-4.110095,2.788925,0.010000,0.000000,6.427801,"Room08","level",1
35.000000,149,"00150",1,-5.151811,2.824196,0.010000,0.311771,8.630715,"Room08","level",1
36.000000,0,"00001",1,-4.619823,-1.825667,0.010000,0.000000,5.879374,"Room08","level",1
36.000000,1,"00002",1,-3.765289,-2.653195,0.010000,0.000000,6.165779,"Room08","level",1
36.000000,2,"00003",1,-4.716008,0.385241,0.010000,0.000000,5.828412,"Room08","level",1
36.000000,3,"00004",1,-2.518285,-1.818982,0.010000,0.000000,6.649238,"Room08","level",1
36.000000,4,"00005",1,-3.778082,-0.500807,0.010000,0.000000,6.046749,"Room08","level",1
36.000000,5,"00006",1,-5.194086,-1.583176,0.010000,0.000000,6.455758,"Room08","level",1
36.000000,6,"00007",1,-3.031101,3.944813,0.010000,0.000000,10.429276,"Room08","level",1
36.000000,7,"00008",1,2.210079,-0.343514,0.010000,0.864532,12.321757,"Room08","level",1
36.000000,8,"00009",1,-1.359120,-0.211194,0.010000,0.623499,8.730481,"Room08","level",1
36.000000,9,"00010",1,-3.258402,-0.599682,0.010000,0.190909,6.052646,"Room08","level",1
36.000000,13,"00014",1,-1.564702,2.526677,0.010000,0.000000,8.980333,"Room08","level",1
36.000000,15,"00016",1,3.935582,0.287709,0.010000,0.920238,13.031155,"Room08","level",1
36.000000,16,"00017",1,-2.502899,-1.286765,0.010000,0.000000,6.799147,"Room08","level",1
36.000000,17,"00018",1,-2.070752,0.787208,0.010000,0.000000,5.669605,"Room08","level",1
36.000000,18,"00019",1,1.499960,0.252331,0.010000,0.956126,10.921821,"Room08","level",1
36.000000,19,"00020",1,-1.564702,-3.605618,0.010000,0.000000,9.566285,"Room08","level",1
36.000000,20,"00021",1,-1.674103,3.052047,0.010000,0.000000,9.955763,"Room08","level",1
36.000000,21,"00022",1,-2.899322,-2.179447,0.010000,0.000000,6.078649,"Room08","level",1
36.000000,22,"00023",1,-1.583408,-0.935042,0.010000,0.071325,8.963953,"Room08","level",1
36.000000,23,"00024",1,3.362970,-0.213645,0.010000,0.777463,11.027713,"Room08","level",1
36.000000,24,"00025",1,-2.565286,1.184094,0.010000,0.000000,5.860693,"Room08","level",1
36.000000,25,"00026",1,-5.824101,-1.056297,0.010000,0.208179,9.274313,"Room08","level",1
36.000000,27,"00028",1,-2.675287,2.559079,0.010000,0.334013,8.507957,"Room08","level",1
36.000000,28,"00029",1,-1.572170,-2.319336,0.010000,0.000000,9.169995,"Room08","level",1
36.000000,29,"00030",1,-3.719387,-1.623418,0.010000,0.000000,5.693780,"Room08","level",1
36.000000,30,"00031",1,-2.488814,-3.989740,0.010000,0.250488,10.802978,"Room08","level",1
36.000000,31,"00032",1,-2.928432,0.339634,0.010000,0.000000,6.661404,"Room08","level",1
36.000000,32,"00033",1,-5.703009,-1.755014,0.010000,0.137358,7.078876,"Room08","level",1
36.000000,33,"00034",1,10.475598,-0.756940,0.010000,1.166577,19.274908,"Room08","level",1
36.000000,34,"00035",1,-4.048599,-0.058836,0.010000,0.000000,5.782192,"Room08","level",1
36.000000,35,"00036",1,-4.488424,1.955256,0.010000,0.000000,7.020051,"Room08","level",1
36.000000,36,"00037",1,-4.701959,2.422853,0.010000,0.000000,5.958800,"Room08","level",1
36.000000,37,"00038",1,-2.582900,0.677787,0.010000,0.000000,5.601953,"Room08","level",1
36.000000,39,"00040",1,-4.476104,3.525834,0.010000,0.431250,9.965015,"Room08","level",1
